group,user
10593,11297.0
10594,26911.0
10594,34428.0
10594,15462.0
10595,17823.0
10595,9644.0
10595,1196.0
10595,9731.0
10595,23480.0
10595,11055.0
10595,13408.0
10595,31070.0
10595,33184.0
10596,13788.0
10596,4617.0
10596,14224.0
10596,22919.0
10596,4720.0
10596,29251.0
10596,34012.0
10596,34339.0
10596,7089.0
10596,3116.0
10596,4416.0
10596,11055.0
10596,9849.0
10596,14454.0
10596,11811.0
10596,7974.0
10596,30194.0
10596,27882.0
10596,5068.0
10596,28502.0
10596,27639.0
10596,16033.0
10596,14319.0
10596,524.0
10596,30288.0
10596,27953.0
10596,12356.0
10596,14085.0
10596,27007.0
10597,16258.0
10597,8119.0
10598,8583.0
10598,9054.0
10599,30780.0
10599,10939.0
106,6407.0
106,1449.0
1060,23782.0
1060,3725.0
10600,11782.0
10600,80.0
10600,6567.0
10601,21929.0
10601,14459.0
10601,22155.0
10601,33091.0
10601,12075.0
10601,15928.0
10601,15718.0
10602,16542.0
10602,270.0
10603,5825.0
10603,7939.0
10604,32066.0
10604,306.0
10605,3676.0
10605,971.0
10605,25431.0
10606,19292.0
10606,20324.0
10606,6605.0
10606,18976.0
10607,25723.0
10607,8777.0
10608,19478.0
10608,21817.0
10609,25227.0
10609,32752.0
10609,10188.0
1061,23618.0
1061,3960.0
10610,28202.0
10610,30413.0
10611,26265.0
10611,5174.0
10612,31920.0
10612,23487.0
10613,18750.0
10613,9985.0
10614,2591.0
10614,16070.0
10615,8160.0
10615,14312.0
10616,9379.0
10616,10918.0
10617,20167.0
10617,33583.0
10618,18999.0
10618,28804.0
10619,30202.0
10619,22390.0
10619,4419.0
10619,28215.0
10619,22923.0
10619,13602.0
10619,30884.0
10619,4385.0
10619,23565.0
10619,28778.0
10619,34192.0
10619,2914.0
10619,11055.0
10619,6406.0
10619,11167.0
10619,15502.0
10619,1196.0
10619,27639.0
10619,19224.0
10619,16682.0
10619,1042.0
10619,25059.0
10619,25556.0
10619,12356.0
10619,14085.0
10619,28604.0
10619,20920.0
10619,18171.0
10619,1026.0
1062,6341.0
1062,10046.0
10620,6260.0
10620,31687.0
10621,30964.0
10621,29570.0
10621,20403.0
10622,13408.0
10622,29559.0
10622,22532.0
10622,20410.0
10623,927.0
10623,32670.0
10623,21630.0
10624,31933.0
10624,32469.0
10624,20487.0
10624,30531.0
10624,33685.0
10624,7751.0
10624,7508.0
10624,31207.0
10624,27720.0
10624,13231.0
10625,7605.0
10625,15208.0
10626,34458.0
10626,4419.0
10627,22395.0
10627,3171.0
10628,6374.0
10628,26916.0
10629,8302.0
10629,30424.0
10629,18056.0
1063,6790.0
1063,31459.0
10630,11953.0
10630,860.0
10630,23018.0
10630,27997.0
10630,31207.0
10630,4744.0
10631,9900.0
10631,12119.0
10631,5314.0
10631,30851.0
10631,4523.0
10631,25649.0
10631,2598.0
10631,5191.0
10632,11167.0
10632,22668.0
10632,9021.0
10632,31621.0
10632,2867.0
10632,12356.0
10632,2545.0
10632,23617.0
10632,28613.0
10632,1222.0
10632,30378.0
10632,8113.0
10632,17931.0
10632,18715.0
10632,21044.0
10632,9251.0
10632,11406.0
10633,1369.0
10633,17009.0
10634,31635.0
10634,17185.0
10635,2545.0
10635,28517.0
10635,28800.0
10635,22653.0
10635,26880.0
10635,10440.0
10635,30690.0
10635,14842.0
10635,11949.0
10635,4840.0
10635,14575.0
10636,27119.0
10636,9069.0
10636,21881.0
10637,32656.0
10637,20247.0
10637,2939.0
10637,16443.0
10637,11159.0
10637,6989.0
10637,26369.0
10637,24078.0
10637,4370.0
10637,25467.0
10637,20242.0
10637,34416.0
10637,27691.0
10637,8551.0
10637,11626.0
10637,7747.0
10637,16498.0
10637,22008.0
10637,23161.0
10637,982.0
10637,13584.0
10637,33040.0
10637,27893.0
10637,30409.0
10637,27720.0
10637,20276.0
10637,10796.0
10637,15167.0
10637,15020.0
10637,24435.0
10637,25937.0
10637,895.0
10637,28134.0
10637,29898.0
10637,12446.0
10637,13431.0
10637,8987.0
10637,28179.0
10637,9296.0
10637,32026.0
10637,8110.0
10637,24123.0
10637,16830.0
10637,26030.0
10637,21727.0
10637,9002.0
10637,22405.0
10638,13086.0
10638,2456.0
10638,21501.0
10639,19689.0
10639,21170.0
1064,30542.0
1064,7577.0
10640,16016.0
10640,17533.0
10640,20247.0
10640,8057.0
10640,26369.0
10640,22909.0
10640,8129.0
10640,22624.0
10640,8042.0
10640,32752.0
10640,2235.0
10640,4896.0
10640,11626.0
10640,34478.0
10640,7747.0
10640,28158.0
10640,6400.0
10640,15462.0
10640,3551.0
10640,19576.0
10640,12375.0
10640,19561.0
10640,8563.0
10640,30350.0
10640,27639.0
10640,8307.0
10640,21146.0
10640,14071.0
10640,26363.0
10640,32869.0
10640,19085.0
10640,12155.0
10640,961.0
10640,26387.0
10640,32026.0
10640,1223.0
10640,20492.0
10640,8110.0
10640,23178.0
10640,6290.0
10640,11410.0
10640,249.0
10640,7571.0
10640,2117.0
10640,33479.0
10640,24408.0
10641,33595.0
10641,32346.0
10642,25666.0
10642,20048.0
10642,12356.0
10642,18530.0
10642,22653.0
10642,31943.0
10642,33848.0
10642,28604.0
10642,17372.0
10642,4505.0
10642,14106.0
10642,11406.0
10643,24238.0
10643,14655.0
10644,11095.0
10644,31933.0
10644,4759.0
10644,20784.0
10644,15281.0
10644,12356.0
10644,27245.0
10644,22749.0
10644,14085.0
10644,22653.0
10644,7747.0
10644,18056.0
10644,15043.0
10644,29430.0
10644,93.0
10644,12527.0
10644,8506.0
10644,14392.0
10644,34075.0
10645,6809.0
10645,18152.0
10646,31426.0
10646,11125.0
10647,20167.0
10647,3530.0
10647,16778.0
10647,28626.0
10647,7747.0
10647,33586.0
10647,25227.0
10647,31758.0
10647,4645.0
10647,33354.0
10647,30550.0
10648,7877.0
10648,17014.0
10649,32974.0
10649,9439.0
1065,13565.0
1065,20333.0
10650,14276.0
10650,11055.0
10651,16104.0
10651,34416.0
10651,17372.0
10651,32026.0
10652,32469.0
10652,28527.0
10653,34478.0
10653,7088.0
10653,26499.0
10653,7747.0
10653,17869.0
10653,31960.0
10653,15462.0
10653,25390.0
10653,8901.0
10653,12446.0
10653,12018.0
10654,14262.0
10654,24830.0
10655,32396.0
10655,26885.0
10655,18980.0
10655,23968.0
10655,22653.0
10656,25278.0
10656,29694.0
10657,922.0
10657,32469.0
10657,30336.0
10657,28517.0
10658,26976.0
10658,7349.0
10659,13055.0
10659,32890.0
1066,6165.0
1066,29612.0
1066,2545.0
1066,21120.0
1066,4262.0
1066,17388.0
1066,18191.0
1066,12754.0
1066,23989.0
1066,19962.0
1066,28013.0
1066,23739.0
1066,18720.0
1066,31016.0
1066,10280.0
1066,26248.0
1066,9954.0
1066,20167.0
1066,26039.0
1066,7902.0
1066,20483.0
1066,6222.0
1066,20145.0
1066,21770.0
1066,6957.0
1066,33653.0
1066,26031.0
1066,20020.0
1066,6047.0
1066,8473.0
1066,28604.0
1066,29169.0
1066,6576.0
1066,31000.0
1066,33901.0
1066,5827.0
10660,17859.0
10660,34167.0
10661,18530.0
10661,24483.0
10661,22653.0
10661,31781.0
10662,33104.0
10662,31970.0
10662,4365.0
10662,12356.0
10662,8749.0
10662,9041.0
10662,2854.0
10662,20832.0
10662,29169.0
10662,34036.0
10662,30402.0
10662,20462.0
10662,9509.0
10662,25085.0
10662,19977.0
10663,27851.0
10663,5370.0
10664,24677.0
10664,18850.0
10665,2533.0
10665,16062.0
10665,10290.0
10665,23565.0
10665,14463.0
10665,8313.0
10665,3600.0
10665,7747.0
10665,11055.0
10665,23010.0
10665,23055.0
10665,7325.0
10665,9900.0
10665,32469.0
10665,13779.0
10665,21015.0
10665,21199.0
10665,27235.0
10665,18980.0
10665,32758.0
10665,26764.0
10665,22127.0
10665,10303.0
10665,33281.0
10665,28604.0
10665,29442.0
10665,28045.0
10665,4009.0
10666,24048.0
10666,20123.0
10667,27835.0
10667,23358.0
10667,30413.0
10667,27639.0
10668,13510.0
10668,29785.0
10669,23469.0
10669,27384.0
1067,20708.0
1067,22157.0
10670,6406.0
10670,27245.0
10671,9476.0
10671,14951.0
10672,11095.0
10672,16815.0
10672,767.0
10672,25354.0
10672,16681.0
10672,13940.0
10672,14463.0
10672,33332.0
10672,21824.0
10672,5130.0
10672,3116.0
10672,7747.0
10672,31654.0
10672,16499.0
10672,4505.0
10672,10280.0
10672,30103.0
10672,9509.0
10672,20087.0
10672,14609.0
10672,13288.0
10672,4759.0
10672,18980.0
10672,32026.0
10672,34233.0
10672,28604.0
10673,18046.0
10673,7751.0
10673,34428.0
10674,1182.0
10674,18477.0
10675,11167.0
10675,18980.0
10675,14354.0
10675,860.0
10675,11988.0
10675,25181.0
10676,29564.0
10676,9985.0
10677,5126.0
10677,24894.0
10677,18046.0
10678,920.0
10678,26491.0
10679,3235.0
10679,18575.0
1068,24677.0
1068,18530.0
1068,4913.0
1068,32382.0
1068,18747.0
1068,26550.0
1068,8901.0
1068,16498.0
1068,1325.0
1068,9192.0
1068,18359.0
1068,3911.0
1068,31933.0
1068,5068.0
1068,3588.0
1068,15167.0
1068,6868.0
1068,20887.0
1068,20748.0
1068,7751.0
1068,18630.0
1068,9816.0
1068,8604.0
1068,13231.0
1068,17281.0
1068,33099.0
1068,22653.0
1068,26499.0
1068,5174.0
1068,26256.0
10680,25327.0
10680,16578.0
10680,4129.0
10681,5063.0
10681,6011.0
10682,7966.0
10682,5358.0
10683,15778.0
10683,7785.0
10684,9842.0
10684,9809.0
10685,12337.0
10685,29303.0
10686,18276.0
10686,19227.0
10687,34147.0
10687,18351.0
10688,19265.0
10688,31759.0
10689,27684.0
10689,19526.0
1069,6898.0
1069,17549.0
10690,24846.0
10690,20016.0
10691,29087.0
10691,23460.0
10692,25398.0
10692,32621.0
10693,32981.0
10693,32921.0
10694,7350.0
10694,23973.0
10695,13018.0
10695,32044.0
10696,14988.0
10696,24364.0
10697,27642.0
10697,18770.0
10698,5815.0
10698,24997.0
10699,8761.0
10699,16321.0
107,33959.0
107,3325.0
1070,11970.0
1070,30919.0
10700,10368.0
10700,14611.0
10701,8994.0
10701,27720.0
10702,30675.0
10702,9418.0
10702,3130.0
10702,14452.0
10702,17706.0
10702,29092.0
10702,6511.0
10702,11877.0
10702,7867.0
10702,80.0
10702,23530.0
10702,17944.0
10702,7292.0
10702,7026.0
10702,19655.0
10702,20933.0
10702,6458.0
10702,1854.0
10703,18446.0
10703,5150.0
10704,31819.0
10704,14018.0
10705,23873.0
10705,24663.0
10706,9570.0
10706,5598.0
10706,32700.0
10706,30514.0
10706,19261.0
10706,14175.0
10706,22977.0
10706,5731.0
10706,17215.0
10707,32469.0
10707,8473.0
10708,23076.0
10708,10087.0
10708,15964.0
10709,12226.0
10709,22760.0
1071,13321.0
1071,18427.0
10710,13689.0
10710,30100.0
10711,19817.0
10711,20814.0
10712,19422.0
10712,23326.0
10713,23698.0
10713,20167.0
10713,32469.0
10713,29572.0
10713,5130.0
10713,2355.0
10713,10947.0
10713,7510.0
10713,22653.0
10713,28604.0
10713,5231.0
10713,8242.0
10714,10545.0
10714,18729.0
10715,23565.0
10715,17124.0
10715,11953.0
10715,22653.0
10715,5174.0
10715,13554.0
10715,16935.0
10715,32798.0
10715,0.0
10716,26977.0
10716,15281.0
10716,9644.0
10716,26604.0
10716,21718.0
10716,18573.0
10716,25160.0
10716,16480.0
10716,25391.0
10716,20157.0
10716,26895.0
10716,5130.0
10716,17387.0
10716,19962.0
10716,24790.0
10716,7747.0
10716,22707.0
10716,25753.0
10716,2854.0
10716,29359.0
10716,32746.0
10716,28672.0
10716,33713.0
10716,25024.0
10716,5166.0
10716,11953.0
10716,30121.0
10716,6202.0
10716,3623.0
10716,7633.0
10716,33673.0
10716,18436.0
10716,16364.0
10716,11949.0
10716,26363.0
10716,4294.0
10716,7076.0
10716,25323.0
10716,14566.0
10716,23277.0
10716,3814.0
10716,22982.0
10716,5562.0
10716,3594.0
10716,30378.0
10716,7217.0
10716,6168.0
10716,8054.0
10716,15456.0
10716,33560.0
10717,32472.0
10717,5004.0
10718,11095.0
10718,12771.0
10718,22008.0
10718,29093.0
10718,21832.0
10719,31700.0
10719,30175.0
1072,32279.0
1072,33837.0
10720,3577.0
10720,733.0
10721,21333.0
10721,31781.0
10721,4493.0
10721,4544.0
10721,27895.0
10721,8129.0
10721,6438.0
10721,28562.0
10721,17068.0
10721,26424.0
10721,22288.0
10721,15953.0
10721,7747.0
10721,3836.0
10721,33497.0
10721,15462.0
10721,15547.0
10721,27882.0
10721,2412.0
10721,16778.0
10721,32803.0
10721,23344.0
10721,1361.0
10721,4618.0
10721,7756.0
10721,18515.0
10721,29564.0
10721,24130.0
10721,11396.0
10721,5144.0
10721,3000.0
10721,15183.0
10721,15877.0
10721,1811.0
10721,33762.0
10721,32419.0
10721,28707.0
10721,1272.0
10721,19083.0
10721,4096.0
10721,34428.0
10722,23087.0
10722,10667.0
10723,21891.0
10723,15807.0
10724,22493.0
10724,22636.0
10725,927.0
10725,1770.0
10726,2854.0
10726,17387.0
10726,7747.0
10726,25085.0
10726,11906.0
10727,8536.0
10727,4493.0
10728,31468.0
10728,23230.0
10728,16066.0
10729,3728.0
10729,948.0
1073,28902.0
1073,767.0
1073,10947.0
1073,18468.0
1073,12741.0
1073,8506.0
1073,14392.0
10730,5697.0
10730,1739.0
10731,10764.0
10731,7654.0
10732,31015.0
10732,18933.0
10733,15811.0
10733,27235.0
10733,26529.0
10733,34171.0
10733,28205.0
10733,34216.0
10734,823.0
10734,18119.0
10735,15704.0
10735,17826.0
10736,28979.0
10736,8834.0
10736,32700.0
10736,80.0
10736,7747.0
10736,28018.0
10736,10766.0
10736,21251.0
10737,26679.0
10737,7747.0
10737,18022.0
10737,29462.0
10738,17560.0
10738,1555.0
10739,15556.0
10739,2642.0
1074,106.0
1074,29734.0
10740,23365.0
10740,2698.0
10741,13288.0
10741,8473.0
10741,10440.0
10741,18663.0
10741,5545.0
10741,14575.0
10742,34502.0
10742,9106.0
10743,17707.0
10743,20934.0
10744,22802.0
10744,2545.0
10744,5612.0
10744,13354.0
10744,33900.0
10744,25083.0
10744,15841.0
10744,21435.0
10744,5567.0
10744,13688.0
10744,18811.0
10744,23565.0
10744,22457.0
10744,5267.0
10744,31308.0
10744,12099.0
10744,374.0
10744,27842.0
10744,17713.0
10744,23315.0
10744,25265.0
10744,32469.0
10744,32452.0
10744,26985.0
10744,21223.0
10744,7483.0
10744,20462.0
10744,15718.0
10744,30749.0
10744,8328.0
10744,7420.0
10744,23854.0
10744,13054.0
10744,15877.0
10744,4167.0
10744,29640.0
10744,5126.0
10744,19223.0
10745,12317.0
10745,23608.0
10745,3313.0
10746,3641.0
10746,19056.0
10747,28646.0
10747,31653.0
10748,29478.0
10748,31754.0
10749,18980.0
10749,4397.0
1075,4474.0
1075,10988.0
1075,4066.0
10750,3005.0
10750,22840.0
10751,1272.0
10751,3154.0
10751,11874.0
10751,23204.0
10751,30354.0
10751,33184.0
10752,34002.0
10752,9015.0
10753,4428.0
10753,23365.0
10754,1763.0
10754,30390.0
10755,23358.0
10755,16297.0
10755,26462.0
10756,8563.0
10756,19036.0
10756,17357.0
10756,13504.0
10756,11953.0
10756,30851.0
10756,22653.0
10756,33359.0
10756,7939.0
10756,28604.0
10756,9985.0
10756,23569.0
10756,15456.0
10756,32232.0
10756,12375.0
10756,21588.0
10757,182.0
10757,6259.0
10758,7743.0
10758,21652.0
10758,14041.0
10758,194.0
10759,26639.0
10759,22620.0
10759,11743.0
10759,22970.0
1076,7697.0
1076,5385.0
10760,13201.0
10760,18317.0
10761,31743.0
10761,26297.0
10762,17113.0
10762,2545.0
10762,22749.0
10762,6291.0
10762,364.0
10762,33901.0
10762,19044.0
10762,26679.0
10763,4403.0
10763,12701.0
10764,8555.0
10764,8563.0
10764,15728.0
10764,28146.0
10765,18679.0
10765,20689.0
10766,5466.0
10766,25214.0
10767,22032.0
10767,3717.0
10768,8422.0
10768,30532.0
10769,25361.0
10769,13084.0
10769,32283.0
1077,29975.0
1077,5457.0
10770,15643.0
10770,15709.0
10771,15942.0
10771,19575.0
10772,16980.0
10772,29002.0
10772,2677.0
10772,28517.0
10773,15218.0
10773,30222.0
10774,51.0
10774,17387.0
10774,1449.0
10774,33804.0
10774,24224.0
10774,33644.0
10775,8852.0
10775,6513.0
10775,1075.0
10775,16403.0
10776,15973.0
10776,3588.0
10776,20087.0
10776,3154.0
10776,28604.0
10776,19465.0
10777,406.0
10777,24807.0
10778,12431.0
10778,1698.0
10779,2468.0
10779,10352.0
1078,31641.0
1078,11814.0
10780,2906.0
10780,10169.0
10781,31092.0
10781,4293.0
10782,25459.0
10782,5162.0
10783,20084.0
10783,5215.0
10784,18174.0
10784,6660.0
10785,6864.0
10785,29516.0
10786,8078.0
10786,17180.0
10787,17405.0
10787,10623.0
10788,11657.0
10788,28913.0
10789,29097.0
10789,12126.0
1079,21335.0
1079,33485.0
10790,19523.0
10790,19145.0
10790,16530.0
10791,21508.0
10791,18360.0
10792,29332.0
10792,18751.0
10793,24207.0
10793,18840.0
10794,33814.0
10794,19940.0
10795,20577.0
10795,20254.0
10796,21175.0
10796,22348.0
10797,21397.0
10797,22080.0
10798,31725.0
10798,21850.0
10799,32136.0
10799,22193.0
108,9015.0
108,7747.0
1080,5323.0
1080,24703.0
1080,26679.0
1080,29462.0
10800,29947.0
10800,26170.0
10801,32654.0
10801,5147.0
10802,7651.0
10802,32958.0
10803,13746.0
10803,3155.0
10804,32673.0
10804,3558.0
10805,32001.0
10805,14870.0
10806,16971.0
10806,32861.0
10806,20477.0
10807,17078.0
10807,21698.0
10808,26093.0
10808,22692.0
10809,24118.0
10809,3046.0
1081,12155.0
1081,5144.0
1081,7022.0
1081,32725.0
1081,5130.0
1081,7747.0
1081,1274.0
1081,21146.0
1081,14609.0
1081,24711.0
1081,26668.0
1081,4531.0
10810,34347.0
10810,32011.0
10810,6580.0
10811,18539.0
10811,26801.0
10812,21622.0
10812,23806.0
10813,29515.0
10813,27662.0
10814,26267.0
10814,1128.0
10815,4083.0
10815,32631.0
10816,21349.0
10816,5376.0
10817,7023.0
10817,24939.0
10818,7728.0
10818,33577.0
10819,19741.0
10819,9740.0
1082,2172.0
1082,20887.0
10820,10225.0
10820,24117.0
10821,26681.0
10821,11220.0
10822,12870.0
10822,32038.0
10823,24328.0
10823,22168.0
10824,32677.0
10824,26084.0
10825,29399.0
10825,29200.0
10826,16586.0
10826,14707.0
10827,29186.0
10827,17388.0
10827,3323.0
10827,20043.0
10827,23509.0
10827,8302.0
10827,24840.0
10827,10405.0
10827,27844.0
10827,16734.0
10827,10505.0
10827,18354.0
10827,22293.0
10827,2963.0
10827,22349.0
10827,21906.0
10827,11331.0
10827,31085.0
10827,28190.0
10827,10080.0
10827,15790.0
10827,20087.0
10827,19923.0
10827,3380.0
10827,21200.0
10827,31733.0
10827,27243.0
10827,10027.0
10827,14609.0
10827,29439.0
10827,22430.0
10827,3209.0
10827,22749.0
10827,17701.0
10827,22653.0
10827,191.0
10827,8473.0
10827,27622.0
10827,18264.0
10827,13769.0
10827,24305.0
10827,12534.0
10828,29526.0
10828,2292.0
10829,27730.0
10829,4427.0
1083,33441.0
1083,33639.0
1083,18639.0
10830,21962.0
10830,8834.0
10831,22756.0
10831,13853.0
10831,29122.0
10832,24541.0
10832,15135.0
10833,15995.0
10833,16881.0
10834,30350.0
10834,3075.0
10835,33122.0
10835,3509.0
10836,1449.0
10836,31688.0
10837,29469.0
10837,18158.0
10837,30283.0
10837,1060.0
10837,7515.0
10838,21699.0
10838,10221.0
10839,10215.0
10839,18754.0
10839,8264.0
10839,1636.0
10839,32469.0
10839,21824.0
10839,922.0
10839,8473.0
10839,18263.0
10839,8871.0
10839,781.0
10839,21892.0
10839,28083.0
10839,21290.0
10839,21948.0
10839,6269.0
10839,13026.0
10839,30390.0
1084,5126.0
1084,4227.0
10840,1696.0
10840,6197.0
10841,2053.0
10841,15281.0
10842,32685.0
10842,28613.0
10842,7747.0
10842,31943.0
10842,21146.0
10842,14241.0
10842,30354.0
10842,33517.0
10842,32232.0
10842,21251.0
10842,33803.0
10842,25181.0
10843,10965.0
10843,34182.0
10844,17588.0
10844,31238.0
10845,25809.0
10845,17126.0
10845,15358.0
10845,29977.0
10846,5825.0
10846,29909.0
10847,114.0
10847,11362.0
10848,31144.0
10848,2184.0
10848,12470.0
10849,29485.0
10849,33148.0
1085,26265.0
1085,24703.0
10850,20127.0
10850,2546.0
10850,11055.0
10851,23739.0
10851,7939.0
10851,20133.0
10851,30176.0
10852,22368.0
10852,12223.0
10852,23973.0
10853,33359.0
10853,13068.0
10853,7747.0
10853,11994.0
10853,1449.0
10853,18191.0
10854,6974.0
10854,15206.0
10854,15767.0
10855,23220.0
10855,16060.0
10856,29522.0
10856,6509.0
10857,29393.0
10857,9021.0
10857,29909.0
10857,30996.0
10857,9644.0
10857,2677.0
10857,34478.0
10857,22653.0
10857,21894.0
10857,10941.0
10857,13852.0
10857,20796.0
10857,29564.0
10857,3714.0
10857,7898.0
10858,22659.0
10858,26075.0
10858,5691.0
10859,22800.0
10859,27063.0
1086,25515.0
1086,21849.0
1086,28715.0
1086,29757.0
1086,23085.0
1086,11762.0
1086,23739.0
1086,18463.0
1086,29703.0
1086,21373.0
1086,9606.0
1086,27720.0
1086,9007.0
1086,23378.0
1086,8563.0
1086,10869.0
1086,11949.0
1086,15728.0
1086,17642.0
1086,28634.0
1086,20795.0
1086,209.0
1086,27598.0
1086,6663.0
1086,28990.0
1086,24855.0
1086,9414.0
1086,2978.0
1086,1026.0
1086,29656.0
10860,25991.0
10860,25391.0
10861,23565.0
10861,18158.0
10861,12939.0
10861,26275.0
10861,9006.0
10861,9644.0
10861,7022.0
10861,24225.0
10861,32700.0
10861,3090.0
10861,23416.0
10861,33879.0
10861,4579.0
10861,15640.0
10861,11363.0
10861,7053.0
10861,9922.0
10862,18453.0
10862,26503.0
10863,4879.0
10863,31103.0
10863,31030.0
10864,51.0
10864,6957.0
10865,345.0
10865,14441.0
10866,22356.0
10866,2695.0
10867,21131.0
10867,3551.0
10868,4466.0
10868,14239.0
10869,8396.0
10869,9416.0
1087,12852.0
1087,31363.0
10870,9652.0
10870,18636.0
10871,16496.0
10871,19535.0
10872,22722.0
10872,29878.0
10872,18476.0
10873,32261.0
10873,20785.0
10874,29612.0
10874,31933.0
10874,11874.0
10874,2545.0
10874,32026.0
10874,11465.0
10874,7747.0
10874,22707.0
10874,22919.0
10874,29970.0
10875,7022.0
10875,34433.0
10875,32382.0
10875,21785.0
10875,13277.0
10875,22344.0
10875,24840.0
10875,13800.0
10875,13602.0
10875,27955.0
10875,23565.0
10875,21954.0
10875,9276.0
10875,24229.0
10875,16935.0
10875,0.0
10875,20686.0
10875,29977.0
10875,21146.0
10875,6612.0
10875,29189.0
10875,22067.0
10875,22285.0
10875,23449.0
10875,14842.0
10875,17931.0
10875,11430.0
10875,27307.0
10876,9383.0
10876,18850.0
10876,7902.0
10876,767.0
10877,9868.0
10877,14953.0
10878,24677.0
10878,767.0
10878,51.0
10878,13390.0
10878,5488.0
10878,9985.0
10878,5757.0
10878,21496.0
10878,5323.0
10878,17068.0
10878,10440.0
10878,33184.0
10878,125.0
10878,26976.0
10878,4796.0
10878,16338.0
10878,30902.0
10878,437.0
10878,1330.0
10878,33359.0
10878,34196.0
10878,11450.0
10878,27339.0
10878,24483.0
10878,23120.0
10879,18150.0
10879,31521.0
1088,21943.0
1088,15882.0
10880,7857.0
10880,17079.0
10881,14842.0
10881,19923.0
10881,32232.0
10882,16064.0
10882,2800.0
10883,28722.0
10883,3221.0
10884,22116.0
10884,4176.0
10885,15382.0
10885,4633.0
10886,5841.0
10886,30438.0
10887,6067.0
10887,7034.0
10888,6137.0
10888,20200.0
10889,29149.0
10889,8574.0
1089,18669.0
1089,16159.0
10890,9779.0
10890,32847.0
10891,12166.0
10891,27407.0
10892,12167.0
10892,33250.0
10893,18173.0
10893,12516.0
10894,13496.0
10894,33658.0
10895,28706.0
10895,18465.0
10896,26101.0
10896,19241.0
10897,11167.0
10897,20167.0
10897,14085.0
10897,33848.0
10897,14319.0
10897,22919.0
10897,27927.0
10897,14881.0
10897,33184.0
10897,1026.0
10897,21251.0
10897,27962.0
10898,31165.0
10898,1106.0
10899,17447.0
10899,6384.0
109,16957.0
109,22022.0
109,18013.0
1090,24970.0
1090,19434.0
10900,18980.0
10900,869.0
10900,27109.0
10900,27203.0
10900,221.0
10900,1325.0
10900,4505.0
10900,8901.0
10900,20743.0
10900,23120.0
10900,30775.0
10901,32353.0
10901,3549.0
10901,29114.0
10902,32976.0
10902,5100.0
10902,19589.0
10902,22250.0
10903,20167.0
10903,32106.0
10903,15987.0
10903,5721.0
10903,28517.0
10903,23957.0
10903,10279.0
10903,21015.0
10903,10978.0
10903,29002.0
10903,34397.0
10903,19111.0
10903,25655.0
10903,13955.0
10903,29427.0
10903,14304.0
10904,21327.0
10904,18930.0
10904,919.0
10904,30851.0
10904,17113.0
10904,32752.0
10904,21824.0
10904,7747.0
10904,23739.0
10904,4505.0
10904,27720.0
10904,12375.0
10904,25666.0
10904,25379.0
10904,1041.0
10904,20410.0
10904,11953.0
10904,11949.0
10904,16364.0
10904,21588.0
10904,18606.0
10904,34075.0
10904,2677.0
10904,17610.0
10904,6168.0
10904,7349.0
10904,30921.0
10905,4163.0
10905,33788.0
10905,3478.0
10906,32119.0
10906,3360.0
10907,448.0
10907,34021.0
10908,29384.0
10908,710.0
10909,799.0
10909,3337.0
1091,8563.0
1091,33184.0
1091,24894.0
1091,13688.0
1091,9327.0
1091,30550.0
10910,25736.0
10910,6494.0
10910,32286.0
10911,24677.0
10911,33695.0
10912,8385.0
10912,22115.0
10912,26885.0
10912,29757.0
10912,24353.0
10912,27409.0
10912,11630.0
10912,27720.0
10912,27962.0
10912,8563.0
10912,31933.0
10912,15631.0
10912,10869.0
10912,5476.0
10912,20468.0
10912,6657.0
10912,11645.0
10912,31207.0
10912,28428.0
10912,15728.0
10912,21588.0
10912,1526.0
10912,24687.0
10912,5174.0
10912,19292.0
10912,33804.0
10912,8125.0
10912,29158.0
10912,17137.0
10913,27190.0
10913,8219.0
10914,11433.0
10914,3880.0
10914,23465.0
10915,32920.0
10915,4229.0
10916,7920.0
10916,32862.0
10917,19191.0
10917,11891.0
10918,13718.0
10918,21680.0
10919,18754.0
10919,13363.0
10919,23144.0
10919,32382.0
10919,21251.0
10919,12295.0
10919,23565.0
10919,6438.0
10919,5130.0
10919,16367.0
10919,32547.0
10919,7747.0
10919,24502.0
10919,13660.0
10919,11910.0
10919,3395.0
10919,1196.0
10919,16778.0
10919,27773.0
10919,15298.0
10919,6957.0
10919,6047.0
10919,2450.0
10919,14085.0
10919,33099.0
10919,8473.0
10919,5444.0
10919,31563.0
10919,11430.0
10919,13709.0
10919,6470.0
1092,1026.0
1092,26229.0
1092,27109.0
10920,452.0
10920,25691.0
10921,2499.0
10921,19930.0
10922,18701.0
10922,16907.0
10922,1538.0
10923,5315.0
10923,10509.0
10924,14381.0
10924,27742.0
10925,20234.0
10925,14548.0
10926,18733.0
10926,33211.0
10927,28124.0
10927,32951.0
10928,29287.0
10928,28983.0
10929,5335.0
10929,18530.0
10929,7747.0
10929,1811.0
10929,31207.0
10929,31974.0
10929,4531.0
1093,1509.0
1093,23358.0
10930,16104.0
10930,14085.0
10930,7747.0
10930,13877.0
10931,5126.0
10931,11167.0
10931,6202.0
10932,13484.0
10932,13940.0
10932,4419.0
10932,8307.0
10932,13554.0
10932,9906.0
10932,14609.0
10932,9974.0
10932,30103.0
10932,9192.0
10932,11886.0
10932,4744.0
10933,22267.0
10933,33317.0
10934,18660.0
10934,18667.0
