user,item
21588,10756
21588,2577
21588,10771
21588,533
21588,538
21588,6684
21588,2606
21588,563
21588,568
21588,4666
21588,4667
21588,577
21588,2626
21588,10822
21588,593
21588,10838
21588,10844
21588,10851
21588,2663
21588,10859
21588,619
21588,10861
21588,10862
21588,6766
21588,623
21588,626
21588,6773
21588,630
21588,4728
21588,2683
21588,8832
21588,4742
21588,8838
21588,648
21588,650
21588,651
21588,658
21588,8852
21588,668
21588,673
21588,6821
21588,678
21588,680
21588,10921
21588,688
21588,6832
21588,2742
21588,6843
21588,716
21588,2780
21588,8929
21588,10978
21588,4844
21588,4855
21588,2811
21588,764
21588,6916
21588,8965
21588,776
21588,783
21588,6949
21588,11046
21588,806
21588,4916
21588,824
21588,825
21588,9016
21588,830
21588,833
21588,9055
21588,4968
21588,879
21588,11128
21588,4984
21588,891
21588,892
21588,899
21588,9132
21588,948
21588,5054
21588,3010
21588,3011
21588,7127
21588,983
21588,5085
21588,7135
21588,3044
21588,3045
21588,5105
21588,1010
21588,11250
21588,9204
21588,1014
21588,3069
21588,1031
21588,1035
21588,1057
21588,1058
21588,7218
21588,3127
21588,9271
21588,1081
21588,5178
21588,1095
21588,5210
21588,1115
21588,1119
21588,9319
21588,3176
21588,7283
21588,3199
21588,3202
21588,1156
21588,3206
21588,5259
21588,1166
21588,1175
21588,3234
21588,3238
21588,1190
21588,1193
21588,7340
21588,1208
21588,7369
21588,11471
21588,9424
21588,1262
21588,3312
21588,3313
21588,3322
21588,3335
21588,7433
21588,3344
21588,11546
21588,9506
21588,1325
21588,7478
21588,3387
21588,9554
21588,1366
21588,3415
21588,7519
21588,5481
21588,7535
21588,7540
21588,3451
21588,7551
21588,7564
21588,11666
21588,11682
21588,7592
21588,7596
21588,3508
21588,7607
21588,7609
21588,5578
21588,5587
21588,1493
21588,1516
21588,1519
21588,1526
21588,11794
21588,9748
21588,5672
21588,1582
21588,7726
21588,9789
21588,9794
21588,1605
21588,5705
21588,1647
21588,1651
21588,3701
21588,3717
21588,1680
21588,5789
21588,1697
21588,3748
21588,7845
21588,5812
21588,5815
21588,1726
21588,7870
21588,3778
21588,5842
21588,7905
21588,3827
21588,1785
21588,1798
21588,1805
21588,1807
21588,10012
21588,3870
21588,3893
21588,1850
21588,3916
21588,3922
21588,3929
21588,8026
21588,3930
21588,10089
21588,1909
21588,3960
21588,3961
21588,10107
21588,8069
21588,1929
21588,3993
21588,8099
21588,10151
21588,1969
21588,6072
21588,1986
21588,8143
21588,2004
21588,4055
21588,8157
21588,2015
21588,8161
21588,2021
21588,2022
21588,2025
21588,6122
21588,2026
21588,10226
3544,202
3544,8157
14306,96
14306,4742
14306,395
14306,538
14306,8157
6847,642
6847,3462
6847,3335
6847,2824
6847,8
6847,1802
6847,651
6847,7564
6847,4749
6847,6542
6847,1297
6847,403
6847,9108
6847,10901
6847,10645
6847,1560
6847,538
6847,11546
6847,1182
6847,543
6847,287
6847,1054
6847,11682
6847,2297
6847,8616
6847,8233
6847,1582
6847,688
6847,6577
6847,948
6847,10548
6847,11191
6847,568
6847,2744
6847,4666
6847,191
6847,2497
6847,451
6847,3397
6847,10822
6847,1095
6847,454
6847,714
6847,11210
6847,6862
6847,210
6847,8404
6847,8026
6847,10844
6847,8157
6847,7135
6847,6111
6847,8161
6847,1634
6847,483
6847,7908
6847,9575
6847,8425
6847,1898
6847,2025
6847,9581
6847,1261
6847,2031
6847,1519
6847,3057
6847,5874
6847,371
6847,626
6847,7285
6847,1526
6847,1910
6847,370
6847,1785
6847,2170
7617,5889
7617,7045
7617,1560
7617,8988
7617,1182
7617,3234
7617,10275
7617,6055
7617,7469
7617,8885
7617,11191
7617,2744
7617,825
7617,9157
7617,454
7617,202
7617,10060
7617,2129
7617,9044
7617,9045
7617,345
7617,10588
7617,8157
7617,7135
7617,10978
7617,8034
7617,10722
7617,7526
7617,4073
7617,2025
7617,7786
7617,1516
7617,1519
7617,503
7617,1785
16251,9297
16251,7818
16251,8157
16251,3238
22268,8157
24672,385
24672,5889
24672,5377
24672,3335
24672,136
24672,393
24672,1929
24672,395
24672,2577
24672,11794
24672,8722
24672,408
24672,8988
24672,3998
24672,8619
24672,1582
24672,6196
24672,3136
24672,4171
24672,4557
24672,3922
24672,211
24672,595
24672,7895
24672,4186
24672,8157
24672,5471
24672,10482
24672,1785
6290,1799
6290,7564
6290,1557
6290,537
6290,4381
6290,10615
6290,806
6290,1705
6290,7340
6290,10548
6290,823
6290,4412
6290,831
6290,4032
6290,202
6290,6734
6290,2256
6290,3922
6290,9045
6290,7895
6290,8026
6290,5471
6290,100
6290,101
6290,4452
6290,5481
6290,234
6290,1519
6290,626
6290,7794
6290,2423
29336,7564
29336,5471
24677,9216
24677,7683
24677,4613
24677,1031
24677,2568
24677,2577
24677,8722
24677,1555
24677,1553
24677,1044
24677,5654
24677,538
24677,1058
24677,3112
24677,2606
24677,3631
24677,9777
24677,6196
24677,564
24677,568
24677,1081
24677,4666
24677,4667
24677,1600
24677,6210
24677,10822
24677,1095
24677,74
24677,1103
24677,593
24677,6228
24677,84
24677,7767
24677,8279
24677,5719
24677,602
24677,10844
24677,1119
24677,5216
24677,3170
24677,1634
24677,9316
24677,9317
24677,4198
24677,3692
24677,6766
24677,1647
24677,3701
24677,630
24677,7285
24677,3704
24677,4216
24677,10877
24677,639
24677,3199
24677,8320
24677,642
24677,6278
24677,9865
24677,650
24677,651
24677,5261
24677,8850
24677,5267
24677,8852
24677,9368
24677,10393
24677,668
24677,7326
24677,1183
24677,1182
24677,3745
24677,10401
24677,1188
24677,1190
24677,3238
24677,680
24677,2217
24677,682
24677,171
24677,1193
24677,5805
24677,174
24677,1711
24677,178
24677,2228
24677,5814
24677,183
24677,2742
24677,9911
24677,186
24677,4281
24677,7360
24677,6848
24677,4291
24677,3268
24677,8388
24677,201
24677,714
24677,1225
24677,6345
24677,1741
24677,1742
24677,11471
24677,1227
24677,202
24677,8402
24677,4819
24677,1234
24677,727
24677,2778
24677,4316
24677,2270
24677,5855
24677,9953
24677,9446
24677,3820
24677,1772
24677,2800
24677,5874
24677,1785
24677,2812
24677,2814
24677,2817
24677,5889
24677,3335
24677,2825
24677,2829
24677,6413
24677,7440
24677,7441
24677,5396
24677,279
24677,8475
24677,284
24677,8990
24677,7454
24677,7970
24677,11046
24677,806
24677,1844
24677,10548
24677,8502
24677,4919
24677,5433
24677,1850
24677,6975
24677,4416
24677,833
24677,6463
24677,6983
24677,6985
24677,8528
24677,3922
24677,9045
24677,3415
24677,8026
24677,7517
24677,4958
24677,5472
24677,6506
24677,9584
24677,4977
24677,10097
24677,370
24677,372
24677,10615
24677,10107
24677,3451
24677,9601
24677,3970
24677,899
24677,6531
24677,3463
24677,395
24677,7564
24677,6548
24677,9109
24677,2455
24677,8599
24677,2457
24677,2458
24677,9120
24677,3498
24677,8619
24677,10156
24677,9138
24677,3508
24677,948
24677,438
24677,11191
24677,6072
24677,1981
24677,10174
24677,959
24677,451
24677,4549
24677,454
24677,7624
24677,457
24677,5582
24677,8662
24677,2524
24677,5085
24677,7135
24677,12256
24677,991
24677,8162
24677,483
24677,2022
24677,5097
24677,2030
24677,1519
24677,1010
24677,4083
24677,10230
24677,504
17642,6
17642,7178
17642,9740
17642,10257
17642,8722
17642,9746
17642,529
17642,10773
17642,537
17642,538
17642,4640
17642,5664
17642,3106
17642,9251
17642,33
17642,3622
17642,3117
17642,7216
17642,3121
17642,564
17642,10811
17642,5179
17642,2556
17642,2112
17642,4679
17642,74
17642,2125
17642,7759
17642,2129
17642,4180
17642,7766
17642,602
17642,4186
17642,10844
17642,8798
17642,1119
17642,96
17642,2661
17642,10853
17642,9831
17642,10855
17642,4198
17642,4711
17642,8811
17642,10861
17642,10862
17642,4718
17642,3182
17642,626
17642,1651
17642,7283
17642,3701
17642,7285
17642,631
17642,4731
17642,2175
17642,639
17642,2689
17642,2178
17642,4740
17642,2695
17642,136
17642,10378
17642,8336
17642,8850
17642,660
17642,2711
17642,2712
17642,152
17642,665
17642,1689
17642,1182
17642,1183
17642,4769
17642,1697
17642,1190
17642,1705
17642,8362
17642,682
17642,1193
17642,5291
17642,10921
17642,10414
17642,688
17642,8882
17642,2228
17642,4277
17642,2742
17642,8381
17642,190
17642,709
17642,7878
17642,202
17642,4811
17642,717
17642,1229
17642,6352
17642,721
17642,5842
17642,5337
17642,3801
17642,3292
17642,3297
17642,7906
17642,5345
17642,4835
17642,8933
17642,10469
17642,8425
17642,7915
17642,8427
17642,2798
17642,6382
17642,3313
17642,756
17642,1785
17642,8445
17642,6910
17642,766
17642,3328
17642,769
17642,2305
17642,3843
17642,1794
17642,2821
17642,9478
17642,264
17642,7433
17642,5898
17642,781
17642,784
17642,2832
17642,8464
17642,4883
17642,1812
17642,6935
17642,2330
17642,2331
17642,285
17642,286
17642,3872
17642,292
17642,6949
17642,806
17642,1319
17642,302
17642,303
17642,305
17642,7478
17642,823
17642,9016
17642,2873
17642,10553
17642,831
17642,6463
17642,6479
17642,8016
17642,10579
17642,2391
17642,2392
17642,2393
17642,2394
17642,3929
17642,3415
17642,8033
17642,5473
17642,4453
17642,10089
17642,1898
17642,2928
17642,1910
17642,4984
17642,7033
17642,10108
17642,1410
17642,6531
17642,8067
17642,901
17642,902
17642,9610
17642,7564
17642,8591
17642,9109
17642,406
17642,2455
17642,408
17642,3993
17642,2457
17642,2972
17642,928
17642,929
17642,11682
17642,5540
17642,6572
17642,4531
17642,3508
17642,949
17642,5048
17642,952
17642,5562
17642,8633
17642,448
17642,8643
17642,454
17642,6087
17642,6092
17642,980
17642,7135
17642,8161
17642,1505
17642,503
17642,2025
17642,11242
17642,3050
17642,10218
17642,4081
17642,1010
17642,5109
17642,3574
17642,3063
17642,8184
17642,6650
17642,1020
32382,9736
32382,6666
32382,522
32382,1039
32382,2577
32382,2580
32382,10774
32382,24
32382,564
32382,9272
32382,1605
32382,74
32382,593
32382,6741
32382,8279
32382,602
32382,1627
32382,4186
32382,1629
32382,8795
32382,1114
32382,1119
32382,6763
32382,1647
32382,626
32382,7285
32382,2683
32382,136
32382,11402
32382,651
32382,653
32382,8850
32382,8852
32382,4769
32382,3234
32382,1190
32382,2217
32382,682
32382,683
32382,1711
32382,688
32382,2742
32382,183
32382,7870
32382,8900
32382,4295
32382,202
32382,716
32382,7895
32382,1242
32382,4314
32382,10463
32382,3813
32382,1262
32382,5889
32382,5890
32382,8450
32382,3335
32382,264
32382,1803
32382,8464
32382,1297
32382,4883
32382,5910
32382,287
32382,11046
32382,4906
32382,302
32382,10548
32382,7478
32382,830
32382,8516
32382,327
32382,10573
32382,4431
32382,8529
32382,3922
32382,3415
32382,8026
32382,11103
32382,4451
32382,4452
32382,10089
32382,5481
32382,3947
32382,7020
32382,4975
32382,2415
32382,10097
32382,10100
32382,1910
32382,11127
32382,3960
32382,10615
32382,3451
32382,11646
32382,7564
32382,406
32382,408
32382,2457
32382,7068
32382,11682
32382,10676
32382,952
32382,463
32382,2514
32382,8660
32382,6101
32382,483
32382,10726
32382,2022
32382,10218
32382,1519
32382,1010
32382,6643
32382,502
32382,503
3063,892
3063,4876
3063,1808
3063,2577
3063,8722
3063,4121
3063,2457
3063,6057
3063,566
3063,1208
3063,4424
3063,4427
3063,717
3063,1742
3063,8014
3063,3408
3063,2260
3063,4055
3063,220
3063,102
3063,3693
3063,1777
3063,7285
3063,891
3063,764
3063,893
29076,2457
8587,6072
8587,2457
24639,2457
24639,7870
31372,2457
31372,7870
11823,2457
11823,500
11823,823
11823,175
15417,2457
15804,833
15804,3235
15804,996
15804,997
15804,6026
15804,4819
15804,8020
15804,2457
15804,991
15804,5054
15804,7135
7830,9216
7830,1035
7830,2577
7830,1042
7830,8212
7830,1557
7830,538
7830,28
7830,5660
7830,10809
7830,2619
7830,3133
7830,11837
7830,6722
7830,1113
7830,5210
7830,6236
7830,1629
7830,10844
7830,102
7830,4198
7830,7283
7830,7285
7830,2678
7830,2679
7830,639
7830,1665
7830,130
7830,650
7830,150
7830,2712
7830,1182
7830,4769
7830,2213
7830,7340
7830,1199
7830,1711
7830,176
7830,3759
7830,178
7830,688
7830,2742
7830,9911
7830,2234
7830,188
7830,7870
7830,9929
7830,1742
7830,11471
7830,5842
7830,3807
7830,10466
7830,10978
7830,6884
7830,9451
7830,4355
7830,6927
7830,6421
7830,287
7830,2340
7830,11046
7830,2347
7830,305
7830,10548
7830,8512
7830,8516
7830,7495
7830,340
7830,3415
7830,10078
7830,10089
7830,2418
7830,372
7830,3960
7830,10107
7830,10108
7830,11646
7830,10626
7830,3461
7830,7564
7830,11666
7830,406
7830,408
7830,2457
7830,6554
7830,11183
7830,439
7830,3516
7830,10177
7830,10182
7830,11210
7830,1996
7830,1997
7830,8162
7830,483
7830,2025
7830,4590
7830,1010
7830,8691
7830,5110
7830,503
7830,6652
21008,5925
21008,4295
21008,4073
21008,2125
21008,2457
15858,483
15858,3557
15858,3558
15858,3335
15858,2568
15858,272
15858,10548
15858,1044
15858,2457
15858,2683
15858,830
9144,2817
9144,130
9144,3335
9144,650
9144,395
9144,8722
9144,4883
9144,2457
9144,287
9144,3745
9144,7970
9144,10107
9144,1697
9144,1188
9144,806
9144,2083
9144,10923
9144,2347
9144,174
9144,11183
9144,688
9144,3127
9144,952
9144,8505
9144,2747
9144,7870
9144,831
9144,6463
9144,1601
9144,454
9144,2252
9144,1742
9144,718
9144,2129
9144,5842
9144,2004
9144,7767
9144,8157
9144,2910
9144,5598
9144,1119
9144,1634
9144,483
9144,3044
9144,10726
9144,4198
9144,9448
9144,2798
9144,2415
9144,3960
9144,3451
9144,2813
9144,639
14085,6147
14085,10244
14085,8208
14085,4114
14085,24
14085,8220
14085,6173
14085,6176
14085,2083
14085,36
14085,4141
14085,8255
14085,2112
14085,10310
14085,2121
14085,74
14085,2128
14085,2129
14085,87
14085,2140
14085,8291
14085,4195
14085,102
14085,6247
14085,4198
14085,4206
14085,4217
14085,2184
14085,136
14085,140
14085,143
14085,8337
14085,8352
14085,2211
14085,2213
14085,169
14085,2217
14085,176
14085,178
14085,183
14085,2232
14085,10428
14085,6334
14085,190
14085,202
14085,8400
14085,8404
14085,2262
14085,220
14085,8414
14085,10485
14085,248
14085,2297
14085,8443
14085,8450
14085,271
14085,274
14085,285
14085,287
14085,2339
14085,10536
14085,302
14085,305
14085,312
14085,4409
14085,316
14085,6463
14085,6467
14085,8516
14085,328
14085,8522
14085,10573
14085,337
14085,6481
14085,4452
14085,6501
14085,8552
14085,10609
14085,8567
14085,8592
14085,10641
14085,10640
14085,2451
14085,405
14085,406
14085,2455
14085,408
14085,2457
14085,8619
14085,6572
14085,2479
14085,2481
14085,10688
14085,448
14085,451
14085,454
14085,8654
14085,463
14085,6607
14085,482
14085,483
14085,10730
14085,4590
14085,495
14085,503
14085,6647
14085,6652
14085,2556
14085,4615
14085,2577
14085,10770
14085,8722
14085,2580
14085,532
14085,538
14085,4638
14085,4640
14085,553
14085,2602
14085,10797
14085,558
14085,559
14085,6702
14085,564
14085,6712
14085,10808
14085,4666
14085,8763
14085,574
14085,577
14085,581
14085,10822
14085,8783
14085,2645
14085,4697
14085,602
14085,10844
14085,6749
14085,4701
14085,8797
14085,4704
14085,10851
14085,2661
14085,10855
14085,8810
14085,10859
14085,619
14085,10861
14085,626
14085,630
14085,631
14085,2683
14085,4732
14085,637
14085,2686
14085,639
14085,651
14085,4749
14085,668
14085,4769
14085,8867
14085,676
14085,678
14085,682
14085,688
14085,8885
14085,2742
14085,696
14085,4794
14085,10942
14085,8900
14085,716
14085,6862
14085,4819
14085,6874
14085,2785
14085,10978
14085,746
14085,8942
14085,8943
14085,2798
14085,754
14085,4854
14085,763
14085,2811
14085,4861
14085,6910
14085,2817
14085,11025
14085,6949
14085,11046
14085,823
14085,824
14085,825
14085,2873
14085,830
14085,831
14085,833
14085,6980
14085,9035
14085,9053
14085,11102
14085,7009
14085,11127
14085,11130
14085,905
14085,936
14085,11183
14085,2991
14085,949
14085,5054
14085,5070
14085,7125
14085,7130
14085,7135
14085,3044
14085,11242
14085,1020
14085,9216
14085,9221
14085,1035
14085,1042
14085,1043
14085,1044
14085,7200
14085,5158
14085,5166
14085,3127
14085,3128
14085,1081
14085,5187
14085,1095
14085,7244
14085,3155
14085,5210
14085,5213
14085,1119
14085,3186
14085,7283
14085,7285
14085,7291
14085,1151
14085,3199
14085,3202
14085,1171
14085,7320
14085,1180
14085,1182
14085,1183
14085,3234
14085,1190
14085,7340
14085,1199
14085,3258
14085,5309
14085,11471
14085,1236
14085,5337
14085,1241
14085,3295
14085,1261
14085,9464
14085,3338
14085,3342
14085,1314
14085,7478
14085,5433
14085,9540
14085,9541
14085,3415
14085,5474
14085,7524
14085,3434
14085,7534
14085,7535
14085,9584
14085,5492
14085,7540
14085,5501
14085,11646
14085,1410
14085,5508
14085,3462
14085,1415
14085,9607
14085,3463
14085,7559
14085,7564
14085,3474
14085,7583
14085,11682
14085,3492
14085,7596
14085,3508
14085,1461
14085,1462
14085,7607
14085,1463
14085,1464
14085,1465
14085,1466
14085,1467
14085,1468
14085,1469
14085,3517
14085,7624
14085,5580
14085,1489
14085,1495
14085,3543
14085,1505
14085,1514
14085,3563
14085,1516
14085,9708
14085,1519
14085,3569
14085,1540
14085,3597
14085,9744
14085,11794
14085,9751
14085,5664
14085,7714
14085,3622
14085,7720
14085,1582
14085,5684
14085,11835
14085,5695
14085,9794
14085,5708
14085,7767
14085,9830
14085,1639
14085,1647
14085,7794
14085,3720
14085,9869
14085,3730
14085,5789
14085,3745
14085,1697
14085,7845
14085,1705
14085,1706
14085,1707
14085,1711
14085,5808
14085,9905
14085,1717
14085,9911
14085,5820
14085,7870
14085,5842
14085,7895
14085,7903
14085,3809
14085,7908
14085,3824
14085,5874
14085,1785
14085,3838
14085,7951
14085,1809
14085,5909
14085,10006
14085,5911
14085,5917
14085,10013
14085,7965
14085,7970
14085,1828
14085,5925
14085,1833
14085,5931
14085,1843
14085,3916
14085,5980
14085,10089
14085,5995
14085,3949
14085,10094
14085,1904
14085,10097
14085,1910
14085,3960
14085,3961
14085,10107
14085,3996
14085,10150
14085,10152
14085,10156
14085,6072
14085,8122
14085,8125
14085,10182
14085,6102
14085,2007
14085,6104
14085,8161
14085,10210
14085,8162
14085,2022
14085,2025
14085,4073
14085,8184
12854,6467
12854,806
12854,10218
12854,438
12854,439
12854,2742
12854,2457
16498,7170
16498,2051
16498,10243
16498,7173
16498,5126
16498,520
16498,1544
16498,6666
16498,523
16498,9229
16498,8717
16498,1551
16498,2066
16498,1560
16498,538
16498,29
16498,8226
16498,6695
16498,6707
16498,3127
16498,10808
16498,1081
16498,1082
16498,4667
16498,2556
16498,11837
16498,8255
16498,576
16498,9794
16498,9284
16498,2119
16498,10823
16498,5704
16498,74
16498,7244
16498,6734
16498,3663
16498,2129
16498,10837
16498,602
16498,5722
16498,1629
16498,606
16498,10333
16498,9318
16498,10862
16498,1647
16498,2672
16498,8304
16498,7794
16498,626
16498,7285
16498,3199
16498,3201
16498,642
16498,3202
16498,9347
16498,136
16498,10378
16498,651
16498,4749
16498,8337
16498,1683
16498,3222
16498,7322
16498,2716
16498,1696
16498,673
16498,1698
16498,4769
16498,1188
16498,3238
16498,2215
16498,7340
16498,3246
16498,3759
16498,1199
16498,2742
16498,183
16498,2237
16498,1727
16498,5315
16498,3268
16498,8902
16498,712
16498,202
16498,2252
16498,1740
16498,1742
16498,11471
16498,208
16498,6862
16498,5842
16498,8915
16498,1236
16498,1749
16498,2262
16498,7895
16498,8404
16498,2798
16498,8435
16498,9461
16498,4854
16498,2296
16498,1785
16498,2811
16498,2814
16498,10495
16498,2817
16498,6402
16498,8450
16498,3844
16498,3335
16498,1802
16498,2832
16498,784
16498,4883
16498,2838
16498,2327
16498,8475
16498,8988
16498,1819
16498,287
16498,806
16498,10535
16498,298
16498,6956
16498,9522
16498,308
16498,825
16498,2876
16498,830
16498,2879
16498,833
16498,6467
16498,3397
16498,327
16498,3914
16498,9040
16498,4433
16498,337
16498,10579
16498,8020
16498,9045
16498,3922
16498,3415
16498,5474
16498,1891
16498,359
16498,3944
16498,4968
16498,7016
16498,4458
16498,8043
16498,9069
16498,9584
16498,3960
16498,10107
16498,7040
16498,1410
16498,1925
16498,3465
16498,7564
16498,6542
16498,406
16498,408
16498,6553
16498,2457
16498,2968
16498,2459
16498,8091
16498,2462
16498,4511
16498,2976
16498,6046
16498,933
16498,5031
16498,936
16498,10156
16498,10170
16498,10180
16498,1482
16498,1484
16498,5070
16498,470
16498,982
16498,10200
16498,8157
16498,483
16498,3556
16498,3557
16498,10726
16498,10214
16498,2026
16498,1519
16498,3568
16498,3057
16498,1011
16498,3573
16498,9717
16498,503
16498,1020
2971,6402
2971,1410
2971,650
2971,4883
2971,2457
2971,538
2971,4512
2971,11682
2971,3234
2971,5925
2971,5031
2971,10921
2971,10548
2971,2742
2971,3127
2971,4028
2971,11837
2971,7870
2971,6980
2971,4425
2971,337
2971,339
2971,10579
2971,1627
2971,5474
2971,483
2971,8162
2971,4198
2971,359
2971,10089
2971,2412
2971,1785
2971,639
16078,2457
16078,538
1233,2457
10074,8255
16016,7173
16016,2568
16016,10763
16016,6675
16016,1557
16016,22
16016,536
16016,537
16016,24
16016,542
16016,5158
16016,1582
16016,1585
16016,7218
16016,2619
16016,577
16016,4677
16016,7240
16016,74
16016,5203
16016,10844
16016,1119
16016,100
16016,4198
16016,9837
16016,10862
16016,4207
16016,1647
16016,626
16016,7794
16016,638
16016,647
16016,651
16016,1680
16016,1182
16016,4255
16016,3745
16016,4769
16016,673
16016,1188
16016,2217
16016,1726
16016,191
16016,3268
16016,7878
16016,202
16016,11471
16016,2262
16016,7895
16016,218
16016,2783
16016,3313
16016,756
16016,245
16016,2817
16016,8450
16016,2825
16016,3338
16016,11019
16016,3337
16016,10510
16016,7440
16016,273
16016,7970
16016,11046
16016,10544
16016,10548
16016,824
16016,831
16016,833
16016,838
16016,7499
16016,3415
16016,10585
16016,8026
16016,9580
16016,10097
16016,3960
16016,378
16016,10107
16016,3964
16016,4477
16016,11646
16016,3463
16016,2444
16016,6542
16016,6544
16016,2457
16016,7580
16016,1449
16016,8619
16016,6572
16016,11183
16016,948
16016,6072
16016,5054
16016,7120
16016,3543
16016,7135
16016,9184
16016,994
16016,1519
16016,1010
16016,1526
16016,2040
16016,1019
16016,6652
23435,10218
23435,593
23435,3313
23435,2457
23435,5149
23435,6463
28015,4611
28015,3093
28015,538
28015,5158
28015,6196
28015,4667
28015,8765
28015,577
28015,9794
28015,10822
28015,71
28015,2124
28015,593
28015,6741
28015,7767
28015,1119
28015,10849
28015,102
28015,4198
28015,10861
28015,10862
28015,626
28015,639
28015,3202
28015,130
28015,136
28015,651
28015,653
28015,9359
28015,3221
28015,152
28015,3227
28015,1182
28015,1697
28015,2210
28015,673
28015,678
28015,3238
28015,10921
28015,688
28015,6322
28015,2227
28015,9910
28015,2742
28015,2239
28015,3268
28015,1732
28015,7878
28015,1735
28015,3788
28015,1236
28015,218
28015,2783
28015,4844
28015,2811
28015,2300
28015,1789
28015,10495
28015,5889
28015,6402
28015,1282
28015,3337
28015,2825
28015,784
28015,1297
28015,275
28015,287
28015,805
28015,1325
28015,5433
28015,3387
28015,4418
28015,8516
28015,838
28015,3415
28015,9580
28015,887
28015,11128
28015,3961
28015,1399
28015,10107
28015,3451
28015,6525
28015,4482
28015,3463
28015,7564
28015,2457
28015,2462
28015,7596
28015,6572
28015,439
28015,11191
28015,6072
28015,446
28015,448
28015,451
28015,1994
28015,463
28015,6099
28015,9184
28015,994
28015,483
28015,4070
28015,2022
28015,3561
28015,490
28015,1516
28015,1519
28015,1010
28015,503
28015,2040
28015,2556
27768,2457
22247,2457
22247,2811
28614,1409
28614,130
28614,4612
28614,901
28614,651
28614,5649
28614,8212
28614,1044
28614,3480
28614,287
28614,1058
28614,5291
28614,2228
28614,952
28614,446
28614,7870
28614,448
28614,4291
28614,838
28614,5319
28614,454
28614,76
28614,719
28614,1236
28614,7135
28614,96
28614,1633
28614,7908
28614,4968
28614,10089
28614,10861
28614,2415
28614,1647
28614,3827
28614,5492
28614,1785
28614,2811
28517,6
28517,2568
28517,1035
28517,2575
28517,5648
28517,2068
28517,1044
28517,536
28517,538
28517,4640
28517,11301
28517,1585
28517,6196
28517,3127
28517,10809
28517,10298
28517,10811
28517,1084
28517,8255
28517,67
28517,580
28517,77
28517,593
28517,602
28517,2139
28517,1116
28517,10844
28517,1119
28517,7271
28517,10861
28517,6766
28517,1647
28517,4207
28517,7794
28517,4210
28517,626
28517,3705
28517,2683
28517,651
28517,5771
28517,653
28517,659
28517,2198
28517,4247
28517,1183
28517,1697
28517,3234
28517,2728
28517,7340
28517,3244
28517,5811
28517,4789
28517,182
28517,193
28517,194
28517,707
28517,201
28517,714
28517,715
28517,204
28517,717
28517,716
28517,7885
28517,2256
28517,5842
28517,1236
28517,2260
28517,4314
28517,4829
28517,8928
28517,9441
28517,1261
28517,4846
28517,2798
28517,760
28517,248
28517,3833
28517,1785
28517,764
28517,7421
28517,2817
28517,8967
28517,784
28517,1808
28517,10522
28517,1820
28517,5405
28517,798
28517,3869
28517,806
28517,1831
28517,10548
28517,824
28517,3387
28517,6463
28517,833
28517,8516
28517,9030
28517,838
28517,3913
28517,2892
28517,2893
28517,5965
28517,3408
28517,9046
28517,3415
28517,4459
28517,6508
28517,2415
28517,372
28517,887
28517,3960
28517,889
28517,890
28517,3451
28517,888
28517,893
28517,9087
28517,3456
28517,1409
28517,898
28517,7564
28517,10129
28517,406
28517,3479
28517,408
28517,9630
28517,6055
28517,10156
28517,6577
28517,4530
28517,11191
28517,1976
28517,454
28517,11210
28517,8141
28517,5582
28517,4055
28517,983
28517,3543
28517,6106
28517,991
28517,1505
28517,5601
28517,1510
28517,2022
28517,8680
28517,9705
28517,11242
28517,7147
28517,7148
28517,5109
28517,1526
28517,1020
28517,3069
11167,8198
11167,6
11167,6312
11167,6160
11167,1553
11167,8722
11167,1043
11167,536
11167,5842
11167,6173
11167,3103
11167,6178
11167,7720
11167,42
11167,2602
11167,1580
11167,7218
11167,4660
11167,10806
11167,8765
11167,7229
11167,577
11167,1093
11167,6213
11167,10822
11167,1097
11167,74
11167,2125
11167,2129
11167,9297
11167,2642
11167,3667
11167,600
11167,1114
11167,2139
11167,4186
11167,1629
11167,9824
11167,6754
11167,7779
11167,4198
11167,8810
11167,10862
11167,6766
11167,7794
11167,7283
11167,628
11167,7284
11167,8308
11167,7285
11167,626
11167,2683
11167,2686
11167,3202
11167,130
11167,132
11167,10374
11167,4742
11167,136
11167,650
11167,651
11167,2187
11167,142
11167,5266
11167,2707
11167,8852
11167,1686
11167,1689
11167,1178
11167,1182
11167,1183
11167,2209
11167,4769
11167,3234
11167,4260
11167,1188
11167,2213
11167,3238
11167,1190
11167,1704
11167,682
11167,9898
11167,6821
11167,7341
11167,5291
11167,1705
11167,5808
11167,10409
11167,2217
11167,688
11167,174
11167,183
11167,184
11167,9911
11167,6652
11167,10942
11167,199
11167,8392
11167,4295
11167,714
11167,1739
11167,202
11167,2252
11167,718
11167,1231
11167,2256
11167,7376
11167,7375
11167,4814
11167,8404
11167,1742
11167,214
11167,4310
11167,10451
11167,5337
11167,1753
11167,2262
11167,7388
11167,2785
11167,10978
11167,7908
11167,9959
11167,7915
11167,8188
11167,1261
11167,10478
11167,2798
11167,1775
11167,6386
11167,3827
11167,10485
11167,10486
11167,2296
11167,1785
11167,8443
11167,2811
11167,6397
11167,2813
11167,6910
11167,5889
11167,6402
11167,2818
11167,8450
11167,3335
11167,1799
11167,6927
11167,271
11167,8464
11167,4883
11167,8988
11167,10013
11167,287
11167,7970
11167,4899
11167,803
11167,11046
11167,806
11167,4909
11167,302
